6/30/2022,2411,0,92524.36,3538.1,0,24779.43,11812.89,0,4033.36,6547.7,502.2,0,307,0,2484.8,0,0,0,26029.7,12649.7,1704.76,0,1422.48,1117.71,0,0,8609.45,-207,0,2578.23,0,0,0,0,5965,0,0,101.56,0,0,0,0,0,0,0,0,0,0,2326.6,0,278.6,0,-3,0,0,0,0,0,0,0,2809.76,22,0,0,0,0,4395.9,0,0,858.73,0,0,522.96,0,936.9,300.29,0,5000,845.67,0,68,0,264.59,0,0,258.72,59.96,0,1640.31,31.25,0,860.85,0,231.36,0,0,0,0,257.06,0,363.98,0,0,450.26,0,0,5395,17081.17,1480.82,0,5366.1,0,0,0,0,64.07,0,0,0,0,0,156.5,2172.33,0,477.01,2280.28,386.54,0,0,49.08,0,0,0,758.66,182.73,0,0,0,0,0,0,0,0,28.61,123.23,-30.69,161.5,0,0,0,0,0,0,0,0,0,0,0,4386.69,0,9600.27,0,0,0,0,232.08,0,0,0,0,0,662,123,49,54,13,173.7,133.09,113663,114986
6/30/2022,2412,0,99729.83,7242.08,0,22912.85,12004.04,0,8935.56,6965.44,620.33,0,1681,0,4005.34,-122.57,0,0,27019.29,10287.12,3484.72,0,1967.03,96.95,0,0,12192.52,45,0,2892.49,0,0,0,0,4688,0,0,65.1,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,552.57,0,0,0,0,0,0,0,3069.56,0,0,0,0,0,4922.89,0,0,1080.74,0,0,604.16,0,296,2173.6,0,7000,1464.9,0,35.61,0,32.46,0,0,0,61.26,0,801.29,125,3248.37,791.74,0,232.02,0,0,0,0,0,0,363.98,0,0,709.5,0,0,7806.24,15267.69,2347.26,0,5417.72,0,0,0,0,0,0,0,0,0,0,48.98,2621.89,0,676.6,3017.76,422.33,0,0,299.08,80,0,0,758.66,168.67,0,0,0,0,0,0,0,30,884.95,321.54,0,744.75,0,0,0,0,0,0,0,0,0,0,0,4872.46,0,9600.27,0,0,0,0,145.13,0,0,0,0,0,643,111,46,54,14,183.94,137.37,117475,118273
6/30/2022,2413,0,92910.07,1499.95,0,15225.58,9044.32,0,5102.51,5990.92,1214.78,0,1800.57,0,2432.77,-400,0,0,22649.47,10875.47,622,0,2096.29,78.36,0,0,9228.02,83.8,0,2072.08,0,0,0,0,7813,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-35.36,0,0,0,0,0,0,0,2675.28,0,0,0,0,0,4056.64,0,0,1023.09,0,0,389.98,0,508.5,1527.3,0,9000,949.36,0,21.35,0,508.83,0,0,0,0,0,726.11,31.25,29.99,148.1,0,231.94,0,0,0,0,46.53,0,363.98,0,0,514.2,0,0,5870,12405.22,379.39,0,4766.55,0,0,0,0,0,0,16.67,0,0,0,0,1742.25,0,621.43,2457.33,125.83,0,0,299.08,0,0,0,758.66,112.92,0,0,0,0,0,0,0,0,409.16,624.83,170.02,994.65,0,0,0,0,0,0,0,0,0,0,0,4002.63,0,9600.27,0,0,0,0,290.81,0,0,0,0,0,556,90,33,53,13,177.58,142.88,99332,98733
6/30/2022,2414,0,68501.9,4497.85,0,9289.66,7804.57,0,6856.83,4721.79,415.55,0,2291.41,0,2621.15,0,0,0,17183.34,8198.49,1983.05,-849.72,1648.73,541.11,0,0,6298.62,64.69,0,1884.04,0,0,0,0,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,158.64,0,0,0,0,0,0,0,1844.41,0,0,0,0,0,3210.02,0,0,629.6,0,0,963.05,0,0,2457.02,0,4000,894.08,0,37.57,0,191.58,0,0,0,0,0,902.5,31.25,1802.26,1008.59,0,231.94,0,0,0,0,0,0,363.98,0,0,408.64,0,0,4166.68,10856.61,1067.44,0,2805.69,0,0,0,469.04,70.64,0,16.67,0,0,0,13.12,1411.47,0,129.67,2114.27,100.97,0,0,799.08,0,0,0,758.66,31.86,0,0,0,0,0,0,0,0,448.46,174.06,216,681.15,0,100,0,0,0,0,0,0,0,0,0,3141.28,0,9600.27,0,0,0,0,209.86,0,0,0,0,0,448,82,56,37,6,190.05,136.23,87277,85141
6/30/2022,2415,0,102687.29,4163.85,0,12436.56,12431.59,0,8248.12,6268.96,464.07,0,3621.8,0,3709.51,-569.98,0,0,25067.4,11253.83,2189.55,0,5894.67,800.97,0,0,14049.42,356,0,2920.67,0,0,0,0,8200,0,0,130.2,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-621.71,0,0,0,0,0,0,0,2769.01,0,0,114.96,0,0,4620.95,0,0,1077.27,0,0,199.03,0,465,1848.64,0,7000,1130.46,0,63.92,0,764.8,0,0,0,59.96,0,1479.81,31.25,0,920.92,0,232.02,0,0,0,0,0,0,363.99,0,0,463.98,0,0,5490,13426.95,1624.48,0,4648.03,0,0,0,0,0,0,0,0,0,0,114.73,1892.9,0,439.93,2055.95,305.87,0,0,549.08,0,0,0,758.66,226.4,0,0,0,0,0,0,0,0,1138.64,610.11,-37.81,780.75,0,0,0,0,0,0,0,0,0,0,0,4512.3,0,9600.27,0,0,0,0,129.35,0,0,0,0,0,688,108,41,54,30,178.87,137.35,124203,123065
6/30/2022,2416,0,71425.02,4352.15,0,16790.07,9158.29,0,7052.76,5192.22,411.38,0,862,0,2677.05,0,0,0,19003.71,7363.88,2097.48,0,2479.62,1183.4,0,0,6781.33,84,0,2139.99,0,0,159,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,123.5,0,0,0,0,0,0,0,2101.79,20,0,0,0,0,3537.63,0,0,1141.52,0,0,287.06,0,0,446.15,0,5000,574.95,0,68.57,0,580.06,0,0,323.69,0,0,1511.81,31.25,0,519.29,0,232.02,0,0,0,0,0,0,363.98,0,0,472.47,0,0,4665.88,9281.4,1292.26,0,1991.63,0,0,0,0,0,0,0,0,0,0,129.38,981.96,0,18.68,2049.18,151.71,0,0,308,0,0,0,758.66,498.44,0,0,0,0,0,0,0,30,640.41,189.96,0,481.5,0,0,0,0,0,0,0,0,0,0,0,3511.77,0,9600.27,0,0,0,0,158.34,0,0,0,0,0,469,83,41,40,6,187.09,136.89,88386,87744
6/30/2022,2417,0,118043.06,1968.35,0,22806.41,13417.91,0,5570.29,8580.34,160.87,0,781.52,0,4232.91,0,0,0,30586.24,13719.03,890.26,-433,0,255.36,0,0,7282.26,204.04,0,3184.62,0,0,0,0,7500,0,250,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-0.08,0,0,0,0,0,0,0,3284.03,0,0,0,0,0,5266.85,0,0,896.53,0,0,691.9,0,900,2561.36,0,9475,1152.73,130.33,0,0,343.76,0,0,362.87,129.87,0,2746.81,31.25,0,658.23,0,373.38,0,0,0,0,0,0,363.98,0,0,362.34,0,0,6725,11767.92,1463.58,0,6094.32,0,0,0,0,0,0,0,0,0,0,49.78,1914.35,0,559.36,1743.79,347.2,0,0,808,0,0,0,758.66,136.38,0,0,0,0,0,0,0,0,65.55,1078.88,0,182,0,0,0,0,0,0,0,0,0,0,0,5243.4,0,9600.27,0,0,0,0,281.29,0,0,0,0,0,788,156,55,64,11,178.89,136.99,137757,140967
6/30/2022,2418,0,85013.28,774.7,0,15151.5,9059.82,0,5869.93,5708.25,1029.22,0,754.12,0,2991.29,-127.2,0,0,20612.27,9545.62,389.96,0,0,922.12,0,0,4098.67,-8,0,2175.79,0,0,0,0,6856.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,37.17,0,0,0,0,0,0,0,2522.2,0,0,0,0,0,3790.56,0,0,1377.42,0,0,904.43,0,0,876.93,0,9000,1686.56,0,156.37,0,545.52,0,0,172.62,-171.74,0,2107.74,31.25,0,426.02,0,232.19,0,0,0,0,0,0,363.98,0,0,667.21,0,0,6914.41,12572.11,1270.83,0,3357.84,0,0,0,332.54,35,0,0,0,0,0,48.49,1804.47,0,437.18,1617.25,216.9,0,0,58,0,0,0,758.66,88.52,0,0,0,0,0,0,0,0,545.83,449.25,0,805.6,0,0,0,0,0,0,0,0,0,0,0,3767.94,0,9600.27,0,0,0,0,18.13,0,0,0,0,0,516,98,30,46,10,183.75,141.1,93061,94816
6/30/2022,2419,0,86640.15,1316,0,16958.76,9466.54,0,3741.38,5588.23,812.15,0,649.41,0,2600.02,0,0,0,22389.95,10240.03,672,-368.12,3568.88,2117,0,0,10280.27,375,0,2181.56,0,0,0,0,11278,0,0,0,0,0,0,0,0,0,0,0,0,0,2335.52,0,0,0,14.49,0,0,0,0,0,0,0,2446.42,0,0,0,0,0,3833.18,0,0,1397.25,0,0,337.49,6.44,604.2,3464.74,0,9475,1595.75,0,55.93,0,682.34,0,0,234.07,0,0,1980.03,31.25,0,372.67,0,214.45,0,0,0,0,0,0,363.98,0,0,706.95,0,0,8343.02,13539.07,1712.69,0,1679.67,0,0,0,562.27,0,0,0,0,0,0,563.42,1853.59,0,312.29,1678.76,98.21,0,0,799.45,0,0,0,758.66,232.5,0,0,0,0,0,0,0,0,1488.67,1560.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3813.7,0,9600.27,0,0,0,0,50.1,0,0,0,0,0,566,118,43,53,15,190.95,144.68,105619,108079
6/30/2022,2420,0,78111.71,1931.28,0,14775.84,8279.09,0,4841.05,5658.97,317.64,0,1508.46,0,1765.7,-132,0,0,19484.15,10768.19,666.4,0,1687.42,0,0,0,3234.63,184.92,0,1815.05,0,0,0,0,5969.5,0,0,59.68,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-300.34,0,0,0,0,0,0,0,2101.29,0,0,0,0,0,3515.69,0,0,1115.23,0,0,164.13,58,275,1546.72,0,9475,1541.5,0,37.15,43.7,56.14,0,0,0,0,0,2634.68,31.25,126.81,448.91,0,231.94,0,0,0,0,184.7,0,363.98,0,0,441.97,0,0,4350,14064.95,1852.34,0,3345,0,0,0,0,0,0,16.67,0,0,0,29.02,1700.89,0,494.02,2876.1,137.85,0,0,1958,0,0,0,758.66,9.32,0,0,0,0,0,0,0,0,436.93,1174.63,-57.78,679.95,0,0,0,0,0,0,0,0,0,0,0,3470.44,0,9600.27,0,0,0,0,218.48,0,0,0,0,0,523,94,27,45,1,168.5,138.13,84795,88127
6/30/2022,2421,0,178115.87,8496.41,0,28504.76,21113.36,0,21834.74,12906.63,2532.06,0,5621.02,0,7773.14,-1674,0,0,44558.88,18168.9,4196.17,0,12747.83,3432.48,0,0,9154.73,111.72,0,5211.79,0,0,0,0,12931,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-1300,0,0,0,0,0,0,0,6488.07,0,0,153.89,0,0,8606.94,0,0,1384.88,0,0,1393.59,0,1380,1580.33,0,9000,2411.21,0,89.85,0,429.99,0,0,1662.09,0,0,2933.63,31.25,159.97,667.25,0,232.02,0,0,0,0,0,0,363.98,0,0,902.29,0,0,11000,26893.54,3728.37,0,11125.77,0,0,0,0,0,0,0,0,0,0,271.38,3967.66,0,848.82,3330.18,636.92,0,0,808,0,0,0,758.66,370.96,0,0,0,0,0,0,0,0,1936.56,824.59,-78.25,1334.25,0,50,0,0,0,0,0,0,0,0,0,8438.31,0,9600.27,0,0,0,0,234.15,0,0,0,0,0,1041,175,60,99,20,200.85,143.21,208780,209082
6/30/2022,2422,0,110796.11,4984,0,14028.75,11866.94,0,4672.65,7089.43,225.36,0,635,0,3556.61,-117.43,0,0,27521.62,14092.08,2577.18,0,2296.56,1737.45,0,0,16494.26,826,0,2792.16,0,36.7,0,0,8612,0,0,0,0,0,0,0,0,0,0,0,0,0,2335.52,0,0,0,-158.17,0,0,0,0,0,0,0,3168.37,0,0,0,0,0,4735.65,0,0,1228.05,0,0,367.26,0,1068.98,1727.92,0,9000,1275.54,0,34,0,2422.98,0,0,212.92,0,0,2438.92,31.25,0,1093.09,0,219.32,0,0,0,0,0,0,363.98,0,0,568.24,60,0,9159.28,18861.22,2200.4,0,4252.35,0,0,0,783.15,0,0,0,0,0,0,397.33,2549.7,0,447.71,2124.87,142.63,0,0,58,125,0,0,758.66,96.1,0,0,0,0,0,0,0,0,1642.84,2547.35,-12.87,0,0,0,0,0,0,0,0,0,0,0,0,4716.6,0,9600.27,0,0,0,0,60.17,0,0,0,0,0,712,177,68,61,23,193.64,142.13,132942,137870
6/30/2022,2423,0,157637.85,2533.55,0,25349.84,16972.11,0,11061.02,10453.08,1404,0,4044.12,0,5637.52,-82.88,0,0,39185.34,16904.23,817.63,-1294.36,10125.95,2113.97,0,0,7011.82,157.16,0,4085.22,0,0,0,0,8302,0,0,238.7,0,0,0,0,0,0,0,0,0,0,2343.75,0,0,0,-27.37,0,0,0,0,0,0,0,4017.56,0,0,0,0,0,7052.79,0,0,1644.27,0,0,1680.74,0,924,4726.64,0,9000,1469.99,0,34,0,589.24,0,0,659.82,0,0,2607.07,31.25,120.08,1584.17,0,232.02,0,0,0,0,44.38,0,363.98,0,0,524.92,0,0,8530,22400,3239.02,0,7082.12,0,0,0,4,181.08,0,0,0,0,0,111.82,3034.6,0,616.77,4347.39,496.42,0,0,58,0,0,0,758.66,167.04,0,0,0,0,0,0,0,0,1132.41,1246.78,0,1350,0,0,0,0,0,0,0,0,0,0,0,6931.47,0,9600.27,0,0,189,0,206.23,0,0,0,0,0,1013,186,23,77,12,196.9,146.88,186172,199462
6/30/2022,2424,0,75463.98,2180.3,0,17507.19,8883.34,0,3861.07,5161.35,337.29,0,341.32,0,2393.72,-136,0,0,20112.4,9813.88,987.52,-885.56,1351.95,-135.59,0,0,6655.5,147,0,2036.61,0,0,0,0,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-303.35,0,0,0,0,0,0,0,2257.25,0,0,0,0,0,3483.89,0,0,866.01,0,0,468.73,0,0,3339.41,0,9000,1567.16,0,34,0,416.14,0,0,0,0,0,2043.66,31.25,0,611.68,0,226.74,0,0,0,0,0,0,363.99,0,0,501.13,0,0,5414.79,12285.86,2402.12,0,3412.53,0,0,0,467.33,65.87,0,0,0,0,0,123.09,1778.17,0,151.67,1279.95,255.76,0,0,308,0,0,0,758.66,250.58,0,0,0,0,0,0,0,0,120.73,1457.05,0,103.5,0,0,0,0,0,0,0,0,0,0,0,3473.65,0,9600.27,0,0,0,0,166.75,0,0,0,0,0,526,85,35,53,10,177.65,139.47,94548,93445
6/30/2022,2425,0,128902.75,11086.5,0,24260.27,13189.04,0,12060.06,8553.63,858.72,0,4478.56,0,4973.99,-237,0,0,32930.49,16416.68,5189.68,0,7210.29,771.64,0,0,8633.74,237.44,0,3288.21,0,0,0,0,5500.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,-75.26,0,0,0,0,0,0,0,3377.03,0,0,0,0,0,6250.91,0,0,756.49,0,0,1214.24,0,330,4653.65,0,9000,1424.57,0,74.64,0,1760.96,0,0,1077.85,0,0,2444.83,31.25,0,677.23,0,227.32,0,0,0,0,0,0,363.98,0,0,440.49,0,0,8055,16748.42,6254.59,0,8046.49,0,0,0,0,0,0,16.67,0,0,0,57.29,2952.56,0,421.08,3035.82,199.73,0,0,308,0,0,0,758.66,113.52,0,0,0,0,0,0,0,0,599.8,917.93,-103.96,1559.7,0,0,0,0,0,0,0,0,0,0,0,6116.55,0,9600.27,0,0,0,0,404.07,0,0,0,0,0,740,181,45,67,19,202.18,142.49,142860,149610
6/30/2022,2426,0,114197.48,5053.94,0,22387.41,10951.06,0,5236.34,7131.76,1650.95,0,3616.48,0,4273.36,-406.3,0,0,29265.29,14664.59,1836.16,-890.2,4123.52,803.09,0,0,6629.28,-154,0,2751.85,0,94.31,0,0,10280,0,0,124.78,0,0,0,0,0,0,0,0,0,0,2326.6,0,0,0,6.56,0,0,0,0,0,0,0,2576.2,0,0,0,0,0,5234.96,0,0,1187.36,0,0,312.19,47.16,396,4449.01,0,9000,1162.38,0,0,0,126.27,0,0,818.55,0,0,2083.27,31.25,0,701.31,0,248.89,0,0,0,0,0,0,363.98,338.04,0,393.58,0,0,6270,12168.12,3921.1,0,3366.59,0,0,0,0,32.39,0,0,0,0,0,268.06,1958.67,0,282.72,830.86,299.86,0,0,558,0,0,0,758.66,292.8,0,0,0,0,0,0,0,0,350.6,576.68,0,846,0,0,0,0,0,0,0,0,0,0,0,5126.47,0,9600.27,0,0,325,0,113.94,0,0,0,0,0,613,116,39,71,16,208.28,150.56,127622,127678
6/30/2022,2427,0,75884.32,4974.15,0,14780.14,8306.99,0,3083.48,5257.78,770.59,0,2251,0,2916.61,0,0,0,20459.17,14428.98,2434.24,0,2684.05,0,0,0,6140.35,27,0,2031.5,0,0,0,0,9128,0,0,0,0,0,0,0,0,0,0,0,0,0,2335.45,0,0,0,12.69,0,0,0,0,0,0,0,2163.94,1.71,0,0,0,0,3546.75,0,0,1023.07,0,0,639.67,0,425.25,3972.13,0,9000,1418.6,0,0,0,29.99,0,0,0,0,0,2131.66,31.25,0,301.77,0,223.94,0,0,0,0,0,0,363.99,0,0,806.14,0,0,4635,12537.88,2252.56,0,3496.09,0,0,0,0,0,0,0,0,0,0,207.8,1676.27,0,185.42,1678.76,163.09,0,0,558,0,0,0,760.28,140.55,0,0,0,0,0,0,0,0,500,1324.83,-30.57,0,0,0,0,0,0,0,0,0,0,0,0,3479.21,0,9600.27,0,0,0,0,46.24,0,0,0,0,0,458,103,35,45,10,192.63,142.53,86758,88226
